Manufacturer,Series,Focal Length,T-Stop,Prime / Zoom / Special,Format,Mount,Anamorphic / Spherical,Anamorphic Squeeze Factor,Anamorphic Location,Housing,Front Diameter (mm),Close Focus,Length (in),Film Compatibility,Image Circle (mm),Iris Blade Count,Extender,LDS,i/Data,Support Recommended,Support Post Length (mm),Weight (lbs),Manufacture Year,Expander,Heden Motor Size,Size,Notes,Look,Use Case,Bokeh,Flare,Focus Falloff,Breathing,Focus Scale,Original Name
,Konica,28mm,2.9,Prime,,PL,,,,Ancient Optics,,,,,,,,,,,,,,,,,Hexanon,,,,,,,,28mm Konica Hexanon T2.9 - Ancient Optics
,Konica,35mm,2.1,Prime,,PL,,,,Ancient Optics,,,,,,,,,,,,,,,,,Hexanon,,,,,,,,35mm Konica Hexanon T2.1 - Ancient Optics
,Konica,40mm,1.9,Prime,,PL,,,,Ancient Optics,,,,,,,,,,,,,,,,,Hexanon,,,,,,,,40mm Konica Hexanon T1.9 - Ancient Optics
,Konica,50mm,1.6,Prime,,PL,,,,Ancient Optics,,,,,,,,,,,,,,,,,Hexanon,,,,,,,,50mm Konica Hexanon T1.6 - Ancient Optics
,Konica,57mm,1.3,Prime,,PL,,,,Ancient Optics,,,,,,,,,,,,,,,,,Hexanon,,,,,,,,57mm Konica Hexanon T1.3 - Ancient Optics
,Konica,85mm,1.9,Prime,,PL,,,,Ancient Optics,,,,,,,,,,,,,,,,,Hexanon,,,,,,,,85mm Konica Hexanon T1.9 - Ancient Optics
,Konica,135mm,2.5,Prime,,PL,,,,Ancient Optics,,,,,,,,,,,,,,,,,Hexanon,,,,,,,,135mm Konica Hexanon T2.5 - Ancient Optics
Statera,,35mm,2.1,Prime,,LPL,Anamorphic,1.5x,,Ancient Optics,,,,,,,,,,,,,,,,,,,,,,,,,35mm Statera Anamorphic 1.5x T2.1 - Ancient Optics (LPL)
Statera,,40mm,2.1,Prime,,LPL,Anamorphic,1.5x,,Ancient Optics,,,,,,,,,,,,,,,,,,,,,,,,,40mm Statera Anamorphic 1.5x T2.1 - Ancient Optics (LPL)
Statera,,50mm,2.1,Prime,,PL,Anamorphic,1.5x,,Ancient Optics,,,,,,,,,,,,,,,,,,,,,,,,,50mm Statera Anamorphic 1.5x T2.1 - Ancient Optics
Statera,,75mm,2.1,Prime,,PL,Anamorphic,1.5x,,Ancient Optics,,,,,,,,,,,,,,,,,,,,,,,,,75mm Statera Anamorphic 1.5x T2.1 - Ancient Optics
Statera,,95mm,2.1,Prime,,PL,Anamorphic,1.5x,,Ancient Optics,,,,,,,,,,,,,,,,,,,,,,,,,95mm Statera Anamorphic 1.5x T2.1 - Ancient Optics
Statera,,135mm,2.1,Prime,,PL,Anamorphic,1.5x,,Ancient Optics,,,,,,,,,,,,,,,,,,,,,,,,,135mm Statera Anamorphic 1.5x T2.1 - Ancient Optics
Angenieux,Optimo,18mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo Prime,,,,,,,,18mm Angenieux Optimo Prime T1.8
Angenieux,Optimo,21mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo Prime,,,,,,,,21mm Angenieux Optimo Prime T1.8
Angenieux,Optimo,24mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo Prime,,,,,,,,24mm Angenieux Optimo Prime T1.8
Angenieux,Optimo,28mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo Prime,,,,,,,,28mm Angenieux Optimo Prime T1.8
Angenieux,Optimo,32mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo Prime,,,,,,,,32mm Angenieux Optimo Prime T1.8
Angenieux,Optimo,40mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo Prime,,,,,,,,40mm Angenieux Optimo Prime T1.8
Angenieux,Optimo,50mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo Prime,,,,,,,,50mm Angenieux Optimo Prime T1.8
Angenieux,Optimo,60mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo Prime,,,,,,,,60mm Angenieux Optimo Prime T1.8
Angenieux,Optimo,75mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo Prime,,,,,,,,75mm Angenieux Optimo Prime T1.8
Angenieux,Optimo,100mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo Prime,,,,,,,,100mm Angenieux Optimo Prime T1.8
Angenieux,Optimo,135mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo Prime,,,,,,,,135mm Angenieux Optimo Prime T1.8
,Angeniieux,200mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo Prime,,,,,,,,200mm Angeniieux Optimo Prime T1.8
ARRI,Signature Prime,12mm,1.8,Prime,,LPL,,,,Original Housing,,,,,,,,,,,,,,,,,Signature Prime,,,,,,,,12mm ARRI Signature Prime T1.8 (LPL)
ARRI,Signature Prime,15mm,1.8,Prime,,LPL,,,,Original Housing,,,,,,,,,,,,,,,,,Signature Prime,,,,,,,,15mm ARRI Signature Prime T1.8 (LPL)
ARRI,Signature Prime,18mm,1.8,Prime,,LPL,,,,Original Housing,,,,,,,,,,,,,,,,,Signature Prime,,,,,,,,18mm ARRI Signature Prime T1.8 (LPL)
ARRI,Signature Prime,21mm,1.8,Prime,,LPL,,,,Original Housing,,,,,,,,,,,,,,,,,Signature Prime,,,,,,,,21mm ARRI Signature Prime T1.8 (LPL)
Arri,Signature Prime,25mm,1.8,Prime,,LPL,,,,Original Housing,,,,,,,,,,,,,,,,,Signature Prime,,,,,,,,25mm Arri Signature Prime T1.8 (LPL)
Arri,Signature Prime,29mm,1.8,Prime,,LPL,,,,Original Housing,,,,,,,,,,,,,,,,,Signature Prime,,,,,,,,29mm Arri Signature Prime T1.8 (LPL)
Arri,Signature Prime,35mm,1.8,Prime,,LPL,,,,Original Housing,,,,,,,,,,,,,,,,,Signature Prime,,,,,,,,35mm Arri Signature Prime T1.8 (LPL)
Arri,Signature Prime,40mm,1.8,Prime,,LPL,,,,Original Housing,,,,,,,,,,,,,,,,,Signature Prime,,,,,,,,40mm Arri Signature Prime T1.8 (LPL)
Arri,Signature Prime,47mm,1.8,Prime,,LPL,,,,Original Housing,,,,,,,,,,,,,,,,,Signature Prime,,,,,,,,47mm Arri Signature Prime T1.8 (LPL)
Arri,Signature Prime,58mm,1.8,Prime,,LPL,,,,Original Housing,,,,,,,,,,,,,,,,,Signature Prime,,,,,,,,58mm Arri Signature Prime T1.8 (LPL)
Arri,Signature Prime,75mm,1.8,Prime,,LPL,,,,Original Housing,,,,,,,,,,,,,,,,,Signature Prime,,,,,,,,75mm Arri Signature Prime T1.8 (LPL)
Arri,Signature Prime,95mm,1.8,Prime,,LPL,,,,Original Housing,,,,,,,,,,,,,,,,,Signature Prime,,,,,,,,95mm Arri Signature Prime T1.8 (LPL)
Arri,Signature Prime,125mm,1.8,Prime,,LPL,,,,Original Housing,,,,,,,,,,,,,,,,,Signature Prime,,,,,,,,125mm Arri Signature Prime T1.8 (LPL)
ARRI,Signature Prime,150mm,1.8,Prime,,LPL,,,,Original Housing,,,,,,,,,,,,,,,,,Signature Prime,,,,,,,,150mm ARRI Signature Prime T1.8 (LPL)
ARRI,Signature Prime,200mm,2.5,Prime,,LPL,,,,Original Housing,,,,,,,,,,,,,,,,,Signature Prime,,,,,,,,200mm ARRI Signature Prime T2.5 (LPL)
Arri,Signature Prime,280mm,2.8,Prime,,LPL,,,,Original Housing,,,,,,,,,,,,,,,,,Signature Prime,,,,,,,,280mm Arri Signature Prime T2.8 (LPL)
Canon,K-35,18mm,1.5,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,K 35,,,,,,,,18mm Canon K-35 T1.5 - TLS
Canon,K-35,18mm,1.5,Prime,Full Frame,PL,,,,TLS,,,,,,,,,,,,,,,,,K 35 Doesn't cover /Vista Vision Able to be sit from set if this is the reason DP cant use it,,,,,,,,18mm Canon K-35 T1.5 - TLS  (Doesn't cover Full Frame/Vista Vision - Able to be split from set if this is the reason DP cant use it)
Canon,K-35,18mm,2.8,Prime,Full Frame,PL,,,,TLS,,,,,,,,,,,,,,,,,K 35 Doesn't cover /Vista Vision,,,,,,,,18mm Canon K-35 T2.8 - TLS  (Doesn't cover Full Frame/Vista Vision)
Canon,K-35,24mm,1.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,K 35,,,,,,,,24mm Canon K-35 T1.3 - TLS
Canon,K-35,24mm,1.5,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,K 35,,,,,,,,24mm Canon K-35 T1.5 - TLS
Canon,K-35,24mm,1.6,Prime,Full Frame,PL,,,,TLS,,,,,,,,,,,,,,,,,K 35 Doesn't cover /Vista Vision,,,,,,,,24mm Canon K-35 T1.6 - TLS (Doesn't cover Full Frame/Vista Vision)
Canon,K-35,35mm,1.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,K,,,,,,,,35mm Canon K-35 T1.3 - TLS
Canon,K-35,35mm,1.4,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,K,,,,,,,,35mm Canon K-35 T1.4 - TLS
Canon,K-35,45mm,1.5,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,K 35,,,,,,,,45mm Canon K-35 T1.5 - TLS
Canon,K-35,50mm,1.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,K 35,,,,,,,,50mm Canon K-35 T1.3 - TLS
Canon,K-35,55mm,1.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,K 35,,,,,,,,55mm Canon K-35 T1.3 - TLS
Canon,K-35,55mm,1.4,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,K 35,,,,,,,,55mm Canon K-35 T1.4 - TLS
Canon,K-35,85mm,1.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,K 35,,,,,,,,85mm Canon K-35 T1.3 - TLS
Canon,K-35,85mm,1.4,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,K 35,,,,,,,,85mm Canon K-35 T1.4 - TLS
Canon,K-35,18mm,2.8,Prime,Full Frame,PL,,,,Original Housing,,,,,,,,,,,,,,,,,K 35 Doesn't cover /Vista Vision,,,,,,,,18mm Canon K-35 T2.8  (Doesn't cover Full Frame/Vista Vision)
Canon,K-35,25mm,1.3,Prime,Full Frame,PL,,,,Original Housing,,,,,,,,,,,,,,,,,K 35 Doesn't cover /Vista Vision,,,,,,,,25mm Canon K-35 T1.3 (Doesn't cover Full Frame/Vista Vision)
Canon,,14mm,2.8,Prime,,PL,,,,GL Optics,,,,,,,,,,,,,,,,,FD,,,,,,,,14mm Canon FD T2.8 - GL Optics
Canon,,14mm,2.9,Prime,,PL,,,,GL Optics,,,,,,,,,,,,,,,,,FD,,,,,,,,14mm Canon FD T2.9 - GL Optics
Canon,,20mm,2.9,Prime,,PL,,,,GL Optics,,,,,,,,,,,,,,,,,FD,,,,,,,,20mm Canon FD T2.9 - GL Optics
Canon,,24mm,1.5,Prime,,PL,,,,GL Optics,,,,,,,,,,,,,,,,,FD,,,,,,,,24mm Canon FD T1.5 - GL Optics
Canon,,24mm,1.6,Prime,,PL,,,,GL Optics,,,,,,,,,,,,,,,,,FD,,,,,,,,24mm Canon FD T1.6 - GL Optics
Canon,,28mm,2.1,Prime,,PL,,,,GL Optics,,,,,,,,,,,,,,,,,FD,,,,,,,,28mm Canon FD T2.1 - GL Optics
Canon,,35mm,2.1,Prime,,PL,,,,GL Optics,,,,,,,,,,,,,,,,,FD,,,,,,,,35mm Canon FD T2.1 - GL Optics
Canon,,55mm,1.3,Prime,,PL,,,,GL Optics,,,,,,,,,,,,,,,,,FD,,,,,,,,55mm Canon FD T1.3 - GL Optics
Canon,,85mm,1.3,Prime,,PL,,,,GL Optics,,,,,,,,,,,,,,,,,FD,,,,,,,,85mm Canon FD T1.3 - GL Optics
Canon,,100mm,2.1,Prime,,PL,,,,GL Optics,,,,,,,,,,,,,,,,,FD,,,,,,,,100mm Canon FD T2.1 - GL Optics
Canon,,135mm,2.1,Prime,,PL,,,,GL Optics,,,,,,,,,,,,,,,,,FD,,,,,,,,135mm Canon FD T2.1 - GL Optics
Canon,,200mm,2.8,Prime,,PL,,,,GL Optics,,,,,,,,,,,,,,,,,FD,,,,,,,,200mm Canon FD T2.8 - GL Optics
Canon,,100mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Prime,,,,,,,,100mm Canon Prime T2
Canon,,100mm,2,Prime,,PL,,,,Optex,,,,,,,,,,,,,,,,,FD,,,,,,,,100mm Canon FD T2 - Optex
Canon,,135mm,2.1,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,FD,,,,,,,,135mm Canon FD T2.1
Canon,,200mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,200mm Canon T2.0
Canon,,14mm,2.8,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,FD,,,,,,,,14mm Canon FD T2.8 - TLS
Canon,,14mm,2.9,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,FD,,,,,,,,14mm Canon FD T2.9 - TLS
Canon,,20mm,2.9,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,FD,,,,,,,,20mm Canon FD T2.9 - TLS
Canon,,28mm,2,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,FD,,,,,,,,28mm Canon FD T2 - TLS
Canon,,100mm,2.1,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,FD,,,,,,,,100mm Canon FD T2.1 - TLS
Canon,,135mm,2,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,FD,,,,,,,,135mm Canon FD T2 - TLS
Canon,,200mm,2.9,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,FD,,,,,,,,200mm Canon FD T2.9 - TLS
Canon,,24mm,1.5,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,FD L Prime,,,,,,,,24mm Canon FD-L Prime T1.5 - TLS
Canon,,28mm,2.1,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,FD SSC,,,,,,,,28mm Canon FD-SSC T2.1 - TLS
Canon,,35mm,2.1,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,FD SSC,,,,,,,,35mm Canon FD-SSC T2.1 - TLS
Canon,,50mm,1.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,FD L,,,,,,,,50mm Canon FD-L T1.3 - TLS
Canon,,85mm,1.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,FD L,,,,,,,,85mm Canon FD-L T1.3 - TLS
Canon,,135mm,2.1,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,FD,,,,,,,,135mm Canon FD T2.1 - TLS
Canon,,20mm,2.9,Prime,,PL,,,,Whitepoint Optics,,,,,,,,,,,,,,,,,FD,,,,,,,,20mm Canon FD T2.9 - Whitepoint Optics
Canon,,24mm,1.5,Prime,,PL,,,,Whitepoint Optics,,,,,,,,,,,,,,,,,FD,,,,,,,,24mm Canon FD T1.5 - Whitepoint Optics
Canon,,35mm,2.1,Prime,,PL,,,,Whitepoint Optics,,,,,,,,,,,,,,,,,FD,,,,,,,,35mm Canon FD T2.1 - Whitepoint Optics
Canon,,55mm,1.3,Prime,,PL,,,,Whitepoint Optics,,,,,,,,,,,,,,,,,FD,,,,,,,,55mm Canon FD T1.3 - Whitepoint Optics
Canon,,85mm,1.3,Prime,,PL,,,,Whitepoint Optics,,,,,,,,,,,,,,,,,FD,,,,,,,,85mm Canon FD T1.3 - Whitepoint Optics
Canon,,100mm,2.1,Prime,,PL,,,,Whitepoint Optics,,,,,,,,,,,,,,,,,FD,,,,,,,,100mm Canon FD T2.1 - Whitepoint Optics
Canon,,18mm,1.6,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,FD X,,,,,,,,18mm Canon FD-X T1.6 - TLS
Canon,,20mm,2.9,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,FD SSC,,,,,,,,20mm Canon FD-SSC T2.9 - TLS
Canon,,24mm,2.9,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,FD SSC,,,,,,,,24mm Canon FD-SSC T2.9 - TLS
Canon,,55mm,1.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,FD SSC,,,,,,,,55mm Canon FD-SSC T1.3 - TLS
Canon,,85mm,1.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,FD SSC,,,,,,,,85mm Canon FD-SSC T1.3 - TLS
Canon,,,,Prime,,LPL Mount,,,,TLS,,,,,,,,,,,,,,,,,Canon Ranginder,,,,,,,,Canon Rangefinder - TLS - LPL Mount
Canon,,25mm,2.1,Prime,,LPL,,,,TLS,,,,,,,,,,,,,,,,,Ranginder,,,,,,,,25mm Canon Rangefinder T2.1 - TLS (LPL)
Canon,,28mm,2.1,Prime,,LPL,,,,TLS,,,,,,,,,,,,,,,,,Ranginder,,,,,,,,28mm Canon Rangefinder T2.1 - TLS (LPL)
Canon,,35mm,1.6,Prime,,LPL,,,,TLS,,,,,,,,,,,,,,,,,Ranginder,,,,,,,,35mm Canon Rangefinder T1.6 - TLS (LPL)
Canon,,40mm,1.8,Prime,,LPL,,,,TLS,,,,,,,,,,,,,,,,,Ranginder X,,,,,,,,40mm Canon Rangefinder-X T1.8 - TLS (LPL)
Canon,,50mm,,Prime,,LPL,,,,TLS,,,,,,,,,,,,,,,,,""" """"Dream Lens"""" Ranginder F0.95 """,,,,,,,,"""50mm Canon """"Dream Lens"""" Rangefinder - TLS F0.95 (LPL)"""
Canon,,58mm,1.4,Prime,,LPL,,,,TLS,,,,,,,,,,,,,,,,,Ranginder X,,,,,,,,58mm Canon Rangefinder-X T1.4 - TLS (LPL)
Canon,,85mm,1.6,Prime,,LPL,,,,TLS,,,,,,,,,,,,,,,,,Ranginder,,,,,,,,85mm Canon Rangefinder T1.6 - TLS (LPL)
Canon,,100mm,2.1,Prime,,LPL,,,,TLS,,,,,,,,,,,,,,,,,Ranginder,,,,,,,,100mm Canon Rangefinder T2.1 - TLS (LPL)
Canon,,135mm,2.8,Prime,,LPL,,,,TLS,,,,,,,,,,,,,,,,,FL Ranginder X,,,,,,,,135mm Canon FL Rangefinder-X T2.8 - TLS (LPL)
Canon,,19mm,3.9,Prime,,LPL,,,,Zero Optik,,,,,,,,,,,,,,,,,Ranginder,,,,,,,,19mm Canon Rangefinder T3.9 - Zero Optik (LPL)
Canon,,28mm,2.8,Prime,,LPL,,,,Zero Optik,,,,,,,,,,,,,,,,,Ranginder,,,,,,,,28mm Canon Rangefinder T2.8 - Zero Optik (LPL)
Canon,,35mm,1.7,Prime,,LPL,,,,Zero Optik,,,,,,,,,,,,,,,,,Ranginder,,,,,,,,35mm Canon Rangefinder T1.7 - Zero Optik (LPL)
Canon,,50mm,1.2,Prime,,LPL,,,,Zero Optik,,,,,,,,,,,,,,,,,Ranginder,,,,,,,,50mm Canon Rangefinder T1.2 - Zero Optik (LPL)
Canon,,85mm,1.9,Prime,,LPL,,,,Zero Optik,,,,,,,,,,,,,,,,,Ranginder,,,,,,,,85mm Canon Rangefinder T1.9 - Zero Optik (LPL)
Canon,,100mm,2.2,Prime,,LPL,,,,Zero Optik,,,,,,,,,,,,,,,,,Ranginder,,,,,,,,100mm Canon Rangefinder T2.2 - Zero Optik (LPL)
Canon,,20mm,3.1,Prime,,PL,,,,Zero Optik,,,,,,,,,,,,,,,,,FD SSC,,,,,,,,20mm Canon FD SSC T3.1 - Zero Optik
Canon,,24mm,1.6,Prime,,PL,,,,Zero Optik,,,,,,,,,,,,,,,,,FD L,,,,,,,,24mm Canon FD-L T1.6 - Zero Optik
Canon,,28mm,2.2,Prime,,PL,,,,Zero Optik,,,,,,,,,,,,,,,,,FD SSC,,,,,,,,28mm Canon FD- SSC T2.2 - Zero Optik
Canon,,35mm,2.2,Prime,,PL,,,,Zero Optik,,,,,,,,,,,,,,,,,FD SSC Convex,,,,,,,,35mm Canon FD SSC Convex T2.2 - Zero Optik
Canon,,55mm,1.3,Prime,,PL,,,,Zero Optik,,,,,,,,,,,,,,,,,FD SSC Asph,,,,,,,,55mm Canon FD SSC Asph T1.3 - Zero Optik
Canon,,85mm,1.3,Prime,,PL,,,,Zero Optik,,,,,,,,,,,,,,,,,FD L,,,,,,,,85mm Canon FD-L T1.3 - Zero Optik
Canon,,100mm,2.1,Prime,,PL,,,,Zero Optik,,,,,,,,,,,,,,,,,FD LTM,,,,,,,,100mm Canon FD LTM T2.1 - Zero Optik
Canon,,135mm,2.1,Prime,,PL,,,,Zero Optik,,,,,,,,,,,,,,,,,nFD,,,,,,,,135mm Canon nFD T2.1 - Zero Optik
Canon,,20mm,1.9,Prime,,PL,,,,Works Cameras,,,,,,,,,,,,,,,,,Type SK,,,,,,,,20mm Canon Type SK T1.9 - Works Cameras
Canon,,25mm,1.6,Prime,,PL,,,,Works Cameras,,,,,,,,,,,,,,,,,Type SK,,,,,,,,25mm Canon Type SK T1.6 - Works Cameras
Canon,,28mm,1.9,Prime,,PL,,,,Works Cameras,,,,,,,,,,,,,,,,,Type SK,,,,,,,,28mm Canon Type SK T1.9 - Works Cameras
Canon,,35mm,1.6,Prime,,PL,,,,Works Cameras,,,,,,,,,,,,,,,,,Type SK,,,,,,,,35mm Canon Type SK T1.6 - Works Cameras
Canon,,40mm,1.9,Prime,,PL,,,,Works Cameras,,,,,,,,,,,,,,,,,Type SK,,,,,,,,40mm Canon Type SK T1.9 - Works Cameras
Canon,,45mm,1.9,Prime,,PL,,,,Works Cameras,,,,,,,,,,,,,,,,,Type SK,,,,,,,,45mm Canon Type SK T1.9 - Works Cameras
Canon,,50mm,1.6,Prime,,PL,,,,Works Cameras,,,,,,,,,,,,,,,,,Type SK,,,,,,,,50mm Canon Type SK T1.6 - Works Cameras
Canon,,60mm,1.6,Prime,,PL,,,,Works Cameras,,,,,,,,,,,,,,,,,Type SK,,,,,,,,60mm Canon Type SK T1.6 - Works Cameras
Canon,,85mm,1.6,Prime,,PL,,,,Works Cameras,,,,,,,,,,,,,,,,,Type SK,,,,,,,,85mm Canon Type SK T1.6 - Works Cameras
Canon,,100mm,1.6,Prime,,PL,,,,Works Cameras,,,,,,,,,,,,,,,,,Type SK,,,,,,,,100mm Canon Type SK T1.6 - Works Cameras
Canon,,135mm,2.8,Prime,,PL,,,,Works Cameras,,,,,,,,,,,,,,,,,Type SK,,,,,,,,135mm Canon Type SK T2.8 - Works Cameras
Cooke,S7,16mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,16mm Cooke S7 T2.0
Cooke,S7,18mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke S7 T2.0
Cooke,S7,21mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,21mm Cooke S7 T2.0
Cooke,S7,25mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke S7 T2.0
Cooke,S7,27mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,27mm Cooke S7 T2.0
Cooke,S7,32mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke S7 T2.0
Cooke,S7,40mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke S7 T2.0
Cooke,S7,50mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke S7 T2.0
Cooke,S7,65mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke S7 T2.0
Cooke,S7,75mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke S7 T2.0
Cooke,S7,100mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke S7 T2.0
Cooke,S7,135mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke S7 T2.0
Cooke,S7,180mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,180mm Cooke S7 T2.0
Cooke,S7,300mm,3.3,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,300mm Cooke S7 T3.3
Cooke,S8,18mm,1.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke S8 T1.4
Cooke,S8,21mm,1.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,21mm Cooke S8 T1.4
Cooke,S8,25mm,1.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke S8 T1.4
Cooke,S8,27mm,1.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,27mm Cooke S8 T1.4
Cooke,S8,27mm,1.6,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,27mm Cooke S8 T1.6
Cooke,S8,27mm,1.7,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,27mm Cooke S8 T1.7
Cooke,S8,27mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,27mm Cooke S8 T1.8
Cooke,S8,32mm,1.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke S8 T1.4
Cooke,S8,35mm,1.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,35mm Cooke S8 T1.4
Cooke,S8,40mm,1.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke S8 T1.4
Cooke,S8,50mm,1.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke S8 T1.4
Cooke,S8,65mm,1.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke S8 T1.4
Cooke,S8,75mm,1.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke S8 T1.4
Cooke,S8,100mm,1.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke S8 T1.4
Cooke,S8,135mm,1.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke S8 T1.4
Cooke,,60mm,2.5,Prime,FF,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Macro,,,,,,,,60mm Cooke Macro FF T2.5
Cooke,,90mm,2.5,Prime,FF,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Macro,,,,,,,,90mm Cooke Macro FF T2.5
Cooke,,150mm,2.5,Prime,FF,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Macro,,,,,,,,150mm Cooke Macro FF T2.5
Cooke,,18mm,2.4,Prime,,E-Mount,,,,Original Housing,,,,,,,,,,,,,,,,,SP3,,,,,,,,18mm Cooke SP3 T2.4 (E-Mount)
Cooke,,25mm,2.4,Prime,,E-Mount,,,,Original Housing,,,,,,,,,,,,,,,,,SP3,,,,,,,,25mm Cooke SP3 T2.4 (E-Mount)
