Manufacturer,Series,Focal Length,T-Stop,Prime / Zoom / Special,Format,Mount,Anamorphic / Spherical,Anamorphic Squeeze Factor,Anamorphic Location,Housing,Front Diameter (mm),Close Focus,Length (in),Film Compatibility,Image Circle (mm),Iris Blade Count,Extender,LDS,i/Data,Support Recommended,Support Post Length (mm),Weight (lbs),Manufacture Year,Expander,Heden Motor Size,Size,Notes,Use Case,Look,Bokeh,Flare,Focus Falloff,Breathing,Focus Scale,Original ESC Name
tribe7,blackwing7,27,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,b,,,,,,,,27mm tribe7 blackwing7 production (b) t1.9
tribe7,blackwing7,37,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,b,,,,,,,,37mm tribe7 blackwing7 production (b) t1.9
tribe7,blackwing7,47,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,b,,,,,,,,47mm tribe7 blackwing7 production (b) t1.9
tribe7,blackwing7,57,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,b,,,,,,,,57mm tribe7  blackwing7 production (b) t1.9
tribe7,blackwing7,77,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,b,,,,,,,,77mm tribe7 blackwing7 production (b) t1.8
tribe7,blackwing7,27,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,x,,,,,,,,27mm tribe7 blackwing7 production (x) t1.9
tribe7,blackwing7,37,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,x,,,,,,,,37mm tribe7 blackwing7 production (x) t1.9
tribe7,blackwing7,47,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,x,,,,,,,,47mm tribe7 blackwing7 production (x) t1.9
tribe7,blackwing7,57,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,x,,,,,,,,57mm tribe7  blackwing7 production (x) t1.9
tribe7,blackwing7,77,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,x,,,,,,,,77mm tribe7 blackwing7 production (x) t1.8
tribe7,blackwing7,137,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,xt,,,,,,,,137mm tribe7 blackwing7 production (xt) t2
tribe7,blackwing7,107,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,t,,,,,,,,107mm tribe7 blackwing7 production (t) t1.8
tribe7,blackwing7,107,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,s,,,,,,,,107mm tribe7 blackwing7 production (s) t1.8
tribe7,blackwing7,107,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,b,,,,,,,,107mm tribe7 blackwing7 production (b) t1.8
tribe7,blackwing7,107,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,x,,,,,,,,107mm tribe7  blackwing7 production (x) t1.8
tribe7,blackwing7,27,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,xt,,,,,,,,27mm tribe7 blackwing7 production (xt) t1.9
tribe7,blackwing7,37,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,xt,,,,,,,,37mm tribe7 blackwing7 production (xt) t1.9
tribe7,blackwing7,47,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,xt,,,,,,,,47mm tribe7 blackwing7 production (xt) t1.9
tribe7,blackwing7,57,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,xt,,,,,,,,57mm tribe7 blackwing7 production (xt) t1.9
tribe7,blackwing7,77,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,xt,,,,,,,,77mm tribe7 blackwing7 production (xt) t1.8
tribe7,blackwing7,20.7,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,t,,,,,,,,20.7mm tribe7 blackwing7 production (t) t1.9
tribe7,blackwing7,23.7,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,t,,,,,,,,23.7mm tribe7 blackwing7 production (t) t1.9
tribe7,blackwing7,20.7,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,s,,,,,,,,20.7mm tribe7 blackwing7 production (s) t1.9
tribe7,blackwing7,23.7,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,s,,,,,,,,23.7mm tribe7 blackwing7 production (s) t1.9
tribe7,blackwing7,20.7,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,b,,,,,,,,20.7mm  tribe7 blackwing7 production (b) t1.9
tribe7,blackwing7,23.7,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,b,,,,,,,,23.7mm  tribe7 blackwing7 production (b) t1.9
tribe7,blackwing7,20.7,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,x,,,,,,,,20.7mm tribe7 blackwing7 production (x) t1.9
tribe7,blackwing7,107,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,xt,,,,,,,,107mm tribe7 blackwing7 production (xt) t1.8
tribe7,blackwing7,20.7,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,st,,,,,,,,20.7mm tribe7 blackwing7 production (st) t1.9
tribe7,blackwing7,20.7,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,xt,,,,,,,,20.7mm tribe7 blackwing7 production (xt) t1.9
tribe7,blackwing7,137,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,t,,,,,,,,137mm tribe7 blackwing7 binary (t) t2
tribe7,blackwing7,17,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,t,,,,,,,,17mm tribe7 blackwing7 binary (t) t1.9
tribe7,blackwing7,27,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,t,,,,,,,,27mm tribe7 blackwing7 binary (t) t1.9
tribe7,blackwing7,47,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,t,,,,,,,,47mm tribe7 blackwing7 binary (t) t1.9
tribe7,blackwing7 production (t),137,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,t,,,,,,,,137mm tribe7 blackwing7 production (t) t2
tribe7,blackwing7 production (s),137,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,s,,,,,,,,137mm tribe7 blackwing7 production (s) t2
tribe7,blackwing7 production (b),137,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,b,,,,,,,,137mm tribe7 blackwing7 production (b) t2
tribe7,blackwing7 production (x),137,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,x,,,,,,,,137mm tribe7  blackwing7 production (x) t2
tribe7,blackwing7 binary (t),107,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,t,,,,,,,,107mm tribe7 blackwing7 binary (t) t1.8
tribe7,blackwing7 binary (t),23.7,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,t,,,,,,,,23.7mm tribe7 blackwing7 binary (t) t1.9
tribe7,blackwing7 binary (bx),20.7,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,bx,,,,,,,,20.7mm tribe7 blackwing7 binary (bx) t1.9
tribe7,blackwing7 binary (t/xflare),37,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,t/xflare,,,,,,,,37mm tribe7 blackwing7 binary (t/xflare) t1.9
tribe7,blackwing7 binary (t/xflare),57,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,t/xflare,,,,,,,,57mm tribe7  blackwing7 binary (t/xflare) t1.9
tribe7,blackwing7 binary (t/xflare),77,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,t/xflare,,,,,,,,77mm tribe7 blackwing7 binary (t/xflare) t1.8
vantage,one,21,1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm vantage one t1
vantage,one,25,1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm vantage one t1
vantage,one,32,1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm vantage one t1
vantage,one,40,1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm vantage one t1
vantage,one,50,1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm vantage one t1
vantage,one,65,1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm vantage one t1
vantage,one,90,1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,90mm vantage one t1
vantage,one,17.5,1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5mm  vantage one t1
vantage,one,120,1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,120mm vantage one t1
voigtlander,heliar-hyper wide aspherical,10,f5.6,prime,,eos,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,10mm voigtlander heliar-hyper wide aspherical f5.6 eos-mount
voigtlander,heliar-hyper wide aspherical,10,f5.6,prime,,e-mount,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,10mm voigtlander heliar-hyper wide aspherical f5.6 e-mount
voigtlander,ultra wide-heliar aspherical iii,12,f5.6,prime,,e-mount,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,12mm voigtlander ultra wide-heliar aspherical iii f5.6 e-mount
voigtlander,super wide-heliar aspherical iii,15,f4.5,prime,,e-mount,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,15mm voigtlander super wide-heliar aspherical iii f4.5 e-mount
voigtlander,zoomar zoom,36-82,3.1,zoom,,,spherical,,,gl optics,,,,,,,,,,,,,,,,,,,,,,,,,36-82mm voigtlander zoomar zoom t3.1 - gl optics
xelmus,apollo,40,2,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm xelmus apollo anamorphic t2
xelmus,apollo,32,2.0,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm xelmus apollo anamorphic t2.0
xelmus,apollo,50,1.7,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm xelmus apollo anamorphic t1.7
xelmus,apollo,60,1.6,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,60mm xelmus apollo anamorphic t1.6
xelmus,apollo,75,2.0,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm xelmus apollo anamorphic t2.0
xelmus,apollo,135,2.8,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm xelmus apollo anamorphic t2.8
xelmus,apollo,100,2.3,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm xelmus apollo anamorphic t2.3
xelmus,apollo,135,2.8,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm xelmus apollo anamorphic t2.8
zeiss,,12,2.1,prime,s16,pl,,,,original housing,,,,,,,,,,,,,,,,,technovision,,,,,,,,12mm zeiss s16 technovision t2.1
zeiss,super speed,35,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm zeiss super speed t1.3 - special fx satin flare
zeiss,super speed,85,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm zeiss super speed t1.3 - special fx halatious
zeiss,super speed,18,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm zeiss super speed t1.3 - special fx soft dream
zeiss,super speed,25,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm zeiss super speed t1.3 - special fx
zeiss,super speed,50,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm zeiss super speed t1.3 - special fx
zeiss,super speed,18,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,uncoated,,,,,,,,18mm super speed t1.3 (uncoated) front + rear
zeiss,super speed,25,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,uncoated,,,,,,,,25mm super speed t1.3 (uncoated) front + rear
zeiss,super speed,35,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,uncoated,,,,,,,,35mm super speed t1.3 (uncoated) front + rear
zeiss,super speed,50,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,uncoated,,,,,,,,50mm super speed t1.3 (uncoated) front + rear
zeiss,super speed,85,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,uncoated,,,,,,,,85mm super speed t1.3 (uncoated) front + rear
zeiss,loxia,21,f2.8,prime,,e-mount,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm zeiss loxia f2.8 e-mount
zeiss,loxia,25,f2.4,prime,,e-mount,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm zeiss loxia f2.4 e-mount
zeiss,loxia,35,f2.0,prime,,e-mount,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm zeiss loxia f2.0 e-mount
zeiss,loxia,50,f2.0,prime,,e-mount,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm zeiss loxia f2.0 e-mount
zeiss,standard speed,16,2.1,prime,16mm,,spherical,,,,,,,,,,,,,,,,,,,,uncoated,,,,,,,,16mm zeiss standard speed t2.1 (uncoated) front + rear
zeiss,standard speed,85,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,uncoated,,,,,,,,85mm zeiss standard speed t2.1 (uncoated) front + rear
zeiss,compact prime cp2,35,1.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm zeiss compact prime cp2 super speed t1.5
zeiss,compact prime cp2,50,1.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm zeiss compact prime cp2 super speed t1.5
zeiss,super speed,18,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm zeiss super speed t1.3 - mfx
zeiss,super speed,25,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm zeiss super speed t1.3 - mfx
zeiss,super speed,35,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm zeiss super speed t1.3 - mfx
zeiss,super speed,50,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm zeiss super speed t1.3 - mfx
zeiss,super speed,65,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm zeiss super speed t1.3 - mfx
zeiss,super speed,85,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm zeiss super speed t1.3 - mfx
zeiss,technovision,12,2.1,prime,s16,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,12mm zeiss s16 technovision t2.1
zeiss,standard speed,100,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm zeiss standard speed t2.1 - mfx
zeiss,contax prime,21,2.9,prime,,,spherical,,,gl optics,,,,,,,,,,,,,,,,,,,,,,,,,21mm zeiss contax prime t2.9 - gl optics
zeiss,contax prime,28,2.1,prime,,,spherical,,,gl optics,,,,,,,,,,,,,,,,,,,,,,,,,28mm zeiss contax prime t2.1 - gl optics
zeiss,contax prime,35,1.5,prime,,,spherical,,,gl optics,,,,,,,,,,,,,,,,,,,,,,,,,35mm zeiss contax prime t1.5 - gl optics
zeiss,contax prime,50,1.5,prime,,,spherical,,,gl optics,,,,,,,,,,,,,,,,,,,,,,,,,50mm zeiss contax prime t1.5 - gl optics
zeiss,contax prime,85,1.5,prime,,,spherical,,,gl optics,,,,,,,,,,,,,,,,,,,,,,,,,85mm zeiss contax prime t1.5 - gl optics
zeiss,contax prime,100,2.1,prime,,,spherical,,,gl optics,,,,,,,,,,,,,,,,,,,,,,,,,100mm zeiss contax prime t2.1 - gl optics
zeiss,contax prime,135,2.9,prime,,,spherical,,,gl optics,,,,,,,,,,,,,,,,,,,,,,,,,135mm zeiss contax prime t2.9 - gl optics
zeiss,super speed,18,1.3,prime,,,spherical,,,tls,,,,,,,,,,,,,,,,,uncoated,,,,,,,,18mm zeiss super speed t1.3 tls (uncoated)
zeiss,super speed,25,1.3,prime,,,spherical,,,tls,,,,,,,,,,,,,,,,,uncoated,,,,,,,,25mm zeiss super speed t1.3 tls (uncoated)
zeiss,super speed,35,1.3,prime,,,spherical,,,tls,,,,,,,,,,,,,,,,,uncoated,,,,,,,,35mm zeiss super speed t1.3 tls (uncoated)
zeiss,super speed,50,1.3,prime,,,spherical,,,tls,,,,,,,,,,,,,,,,,uncoated,,,,,,,,50mm zeiss super speed t1.3 tls (uncoated)
zeiss,super speed,65,1.3,prime,,,spherical,,,tls,,,,,,,,,,,,,,,,,uncoated,,,,,,,,65mm zeiss super speed t1.3 tls (uncoated)
zeiss,super speed,85,1.3,prime,,,spherical,,,tls,,,,,,,,,,,,,,,,,uncoated,,,,,,,,85mm zeiss super speed t1.3 tls (uncoated)
zeiss,ultra prime,14,1.9,prime,,,spherical,,,,,,,,,,,yes,,,,,,,,,lds,,,,,,,,14mm zeiss ultra prime t1.9 (lds) - uncoated
zeiss,ultra prime,16,1.9,prime,,,spherical,,,,,,,,,,,yes,,,,,,,,,lds,,,,,,,,16mm zeiss ultra prime t1.9 (lds) - uncoated
zeiss,ultra prime,20,1.9,prime,,,spherical,,,,,,,,,,,yes,,,,,,,,,lds,,,,,,,,20mm zeiss ultra prime t1.9 (lds) - uncoated
zeiss,ultra prime,24,1.9,prime,,,spherical,,,,,,,,,,,yes,,,,,,,,,lds,,,,,,,,24mm zeiss ultra prime t1.9 (lds) - uncoated
zeiss,ultra prime,28,1.9,prime,,,spherical,,,,,,,,,,,yes,,,,,,,,,lds,,,,,,,,28mm zeiss ultra prime t1.9 (lds) - uncoated
zeiss,ultra prime,32,1.9,prime,,,spherical,,,,,,,,,,,yes,,,,,,,,,lds,,,,,,,,32mm zeiss ultra prime t1.9 (lds) - uncoated
zeiss,ultra prime,40,1.9,prime,,,spherical,,,,,,,,,,,yes,,,,,,,,,lds,,,,,,,,40mm zeiss ultra prime t1.9 (lds) - uncoated
zeiss,ultra prime,50,1.9,prime,,,spherical,,,,,,,,,,,yes,,,,,,,,,lds,,,,,,,,50mm zeiss ultra prime t1.9 (lds) - uncoated
zeiss,ultra prime,65,1.9,prime,,,spherical,,,,,,,,,,,yes,,,,,,,,,lds,,,,,,,,65mm zeiss ultra prime t1.9 (lds) - uncoated
zeiss,ultra prime,85,1.9,prime,,,spherical,,,,,,,,,,,yes,,,,,,,,,lds,,,,,,,,85mm zeiss ultra prime t1.9 (lds) - uncoated
zeiss,ultra prime,100,1.9,prime,,,spherical,,,,,,,,,,,yes,,,,,,,,,lds,,,,,,,,100mm zeiss ultra prime t1.9 (lds) - uncoated
zeiss,ultra prime,135,1.9,prime,,,spherical,,,,,,,,,,,yes,,,,,,,,,lds,,,,,,,,135mm zeiss ultra prime t1.9 (lds) - uncoated
zeiss,standard speed,20,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,20mm zeiss standard speed t2.1 fx
zeiss,compact prime cp2,50,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,macro,,,,,,,50mm zeiss compact prime cp2 macro t2.1
zeiss,compact prime cp2,100,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm zeiss compact prime cp2 t2.1
zeiss,compact prime cp2,135,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm zeiss compact prime cp2 t2.1
zeiss,compact prime cp2,15,2.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,15mm zeiss compact prime cp2 t2.9
zeiss,compact prime cp2,18,3.6,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm zeiss compact prime cp2 t3.6
zeiss,compact prime cp2,21,2.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm zeiss compact prime cp2 t2.9
zeiss,compact prime cp2,25,2.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm zeiss compact prime cp2 t2.9
zeiss,compact prime cp2,25,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm zeiss compact prime cp2 t2.1
zeiss,compact prime cp2,28,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,28mm zeiss compact prime cp2 t2.1
zeiss,compact prime cp2,35,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm zeiss compact prime cp2 t2.1
zeiss,compact prime cp2,50,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm zeiss compact prime cp2 t2.1
zeiss,compact prime cp2,85,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm zeiss compact prime cp2 t2.1
zeiss,compact prime cp3,18,2.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm zeiss compact prime cp3 xd t2.9
zeiss,compact prime cp3,21,2.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm zeiss compact prime cp3 cd t2.9
zeiss,compact zoom,70-200,2.10,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,70-200mm zeiss compact zoom t2.10
zeiss,compact zoom,70-200,2.11,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,70-200mm zeiss compact zoom t2.11
zeiss,compact zoom,70-200,2.12,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,70-200mm zeiss compact zoom t2.12
zeiss,compact zoom,70-200,2.9,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,70-200mm zeiss compact zoom t2.9
zeiss,compact zoom,70-200,2.9,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,70-200mm zeiss compact zoom t2.9
zeiss,compact zoom,15-30,2.9,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-30mm zeiss compact zoom t2.9
zeiss,compact zoom,28-80,2.9,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-80mm zeiss compact zoom t2.9
zeiss,macro,60,3.0,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,macro,,,,,,,60mm zeiss macro t3.0
zeiss,standard speed,8,2.1,prime,16mm,,spherical,,,,,,,,,,,,,,,,,,,,16mm format,,,,,,,,8mm zeiss standard speed t2.1 (16mm format)
zeiss,standard speed,10,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,10mm zeiss standard speed t2.1
zeiss,standard speed,12,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,12mm zeiss standard speed t2.1
zeiss,standard speed,14,2.0,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,14mm zeiss standard speed t2.0
zeiss,standard speed,16,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,16mm zeiss standard speed t2.1
zeiss,standard speed,20,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,20mm zeiss standard speed t2.1
zeiss,standard speed,24,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm zeiss standard speed t2.1
zeiss,standard speed,28,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,28mm zeiss standard speed t2.1
zeiss,standard speed,32,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm zeiss standard speed t2.1
zeiss,standard speed,40,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm zeiss standard speed t2.1
zeiss,standard speed,50,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm zeiss standard speed t2.1
zeiss,standard speed,85,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm zeiss standard speed t2.1
zeiss,standard speed,100,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm zeiss standard speed t2.1
zeiss,standard speed,135,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm zeiss standard speed t2.1
zeiss,standard speed,180,3.0,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,180mm zeiss standard speed t3.0
zeiss,super speed,18,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,uncoated,,,,,,,,18mm super speed t1.3 (uncoated)
zeiss,super speed,25,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,uncoated,,,,,,,,25mm super speed t1.3 (uncoated)
zeiss,super speed,35,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,uncoated,,,,,,,,35mm super speed t1.3 (uncoated)
zeiss,super speed,50,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,uncoated,,,,,,,,50mm super speed t1.3 (uncoated)
zeiss,super speed,65,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,uncoated,,,,,,,,65mm super speed t1.3 (uncoated)
zeiss,super speed,85,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,uncoated,,,,,,,,85mm super speed t1.3 (uncoated)
zeiss,super speed,12,1.3,prime,16mm,,spherical,,,,,,,,,,,,,,,,,,,,16mm format,,,,,,,,12mm zeiss super speed t1.3 (16mm format)
zeiss,super speed,16,1.3,prime,16mm,,spherical,,,,,,,,,,,,,,,,,,,,16mm format,,,,,,,,16mm zeiss super speed t1.3 (16mm format)
zeiss,super speed,25,1.3,prime,16mm,,spherical,,,,,,,,,,,,,,,,,,,,16mm format,,,,,,,,25mm zeiss super speed t1.3 (16mm format)
zeiss,super speed,50,1.3,prime,16mm,,spherical,,,,,,,,,,,,,,,,,,,,16mm format,,,,,,,,50mm zeiss super speed t1.3 (16mm format)
zeiss,super speed,9.5,1.3,prime,16mm,,spherical,,,,,,,,,,,,,,,,,,,,16mm format,,,,,,,,9.5mm zeiss super speed t1.3 (16mm format)
zeiss,super speed,18,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm zeiss super speed t1.3
zeiss,super speed,18,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm zeiss super speed t1.3
zeiss,super speed,25,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm zeiss super speed t1.3
zeiss,super speed,35,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm zeiss super speed t1.3
zeiss,super speed,50,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm zeiss super speed t1.3
zeiss,super speed,65,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm zeiss super speed t1.3
zeiss,super speed,85,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm zeiss super speed t1.3
zeiss,supreme prime,100,1.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm zeiss supreme prime t1.5
zeiss,supreme prime,135,1.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm zeiss supreme prime t1.5
zeiss,supreme prime,150,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,150mm zeiss supreme prime t1.8
zeiss,supreme prime,200,2.2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,200mm zeiss supreme prime t2.2
zeiss,supreme prime,15,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,15mm zeiss supreme prime t1.8
zeiss,supreme prime,18,1.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm zeiss supreme prime t1.5
zeiss,supreme prime,21,1.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm zeiss supreme prime t1.5
