Manufacturer,Series,Focal Length,T-Stop,Prime / Zoom / Special,Format,Mount,Anamorphic / Spherical,Anamorphic Squeeze Factor,Anamorphic Location,Housing,Front Diameter (mm),Close Focus,Length (in),Film Compatibility,Image Circle (mm),Iris Blade Count,Extender,LDS,i/Data,Support Recommended,Support Post Length (mm),Weight (lbs),Manufacture Year,Expander,Heden Motor Size,Size,Notes,Use Case,Look,Bokeh,Flare,Focus Falloff,Breathing,Focus Scale
cooke,speed panchro,100,2.8,prime,super 35,pl,spherical,,,,100,30,4.5,35mm ok,43,16,ibe 2x,no,,,,2.6,series 1: 1921-1931 / series 2: 1940-1945 / series 3: 1954,,,,van diemen / vintage,,,,,,,
cooke,speed panchro,18,2.2,prime,super 35,pl,spherical,,,,80,1,2,35mm ok,,8,,no,,,,1.14,series 1: 1921-1931 / series 2: 1940-1945 / series 3: 1954,,,,p+s technik / vintage /,,,,,,,
cooke,speed panchro,25,2.2,prime,super 35,pl,spherical,,,,80,1.75,2,35mm ok,23 clear / 32 with falloff,8,,no,,,,1.2,series 1: 1921-1931 / series 2: 1940-1945 / series 3: 1954,,,,p+s technik / vintage,,,,,,,
cooke,speed panchro,32,2.3,prime,super 35,pl,spherical,,,,80,1.25,2,35mm ok,23 clear / 32 with falloff,12,,no,,,,1,series 1: 1921-1931 / series 2: 1940-1945 / series 3: 1954,,,,p+s technik / vintage,,,,,,,
cooke,speed panchro,40,2.3,prime,super 35,pl,spherical,,,,80,2,2,35mm ok,32 clear / 40 with falloff,12,,no,,,,1.2,series 1: 1921-1931 / series 2: 1940-1945 / series 3: 1954,,,,p+s technik / vintage,,,,,,,
cooke,speed panchro,50,2.3,prime,super 35,pl,spherical,,,,80,3,3,35mm ok,,12,,no,,,,1.23,series 1: 1921-1931 / series 2: 1940-1945 / series 3: 1954,,,,p+s technik / vintage,,,,,,,
cooke,speed panchro,75,2.2,prime,super 35,pl,spherical,,,,80,4.5,3,35mm ok,,12,,no,,,,1.54,series 1: 1921-1931 / series 2: 1940-1945 / series 3: 1954,,,,p+s technik / vintage,,,,,,,
cooke,speed panchro,100,2.8,prime,super 35,pl,spherical,,,,80,4,5,35mm ok,,16,,no,,,,2.53,series 1: 1921-1931 / series 2: 1940-1945 / series 3: 1954,,,,p+s technik / vintage,,,,,,,
cooke,speed panchro,18,2.2,prime,super 35,pl,spherical,,,,80,12,2,35mm ok,22 clear / 28 with falloff,12,,no,,,,1.25,1954,,,,vintage,,,,,,,
cooke,speed panchro,25,2.2,prime,super 35,pl,spherical,,,,80,12,2,35mm ok,,,,no,,,,1,1954,,,,vintage,,,,,,,
cooke,speed panchro,32,2.3,prime,super 35,pl,spherical,,,,80,12,2.13,35mm ok,,,,no,,,,1,1954,,,,vintage,,,,,,,
cooke,speed panchro,40,2.3,prime,super 35,pl,spherical,,,,80,12,2.63,35mm ok,,,,no,,,,1,1954,,,,vintage,,,,,,,
cooke,speed panchro,50,2.3,prime,super 35,pl,spherical,,,,80,1 6,3.25,35mm ok,,,,no,,,,1,1954,,,,vintage,,,,,,,
cooke,speed panchro,75,2.3,prime,super 35,pl,spherical,,,,80,2,3.25,35mm ok,,,,no,,,,2,1954,,,,vintage,,,,,,,
cooke,speed panchro,100,2.8,prime,super 35,pl,spherical,,,,80,3,4.25,35mm ok,,,,no,,,,2.5,1954,,,,vintage,,,,,,,
cooke,cxx,15-40,2,zoom,super 35,pl,spherical,,,,136,18,9,35mm ok,29,8,"ibe 1.4x, ibe 2x",yes,,,attached to lens,8.4,2004,,n/a (no bracket),,,,,,,,,
cooke,cine varotal,25-250,3.9,zoom,super 35,pl universal,spherical,,,,136,5 6,12,35mm ok,28,9,"2x anamorphic, ibe 1.4x, ibe 2x, ang 2x, century 2x, optex2x",no,,,32mm,10.8,1983,,standard,,,,,,,,,
cooke,cinetal,25-250,3.7,zoom,super 35,pl universal,spherical,,,,150,5 6,14,35mm ok,28,9,"2x ana., ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, optex, 2x, century 2x, optitek 1.4x",no,,,attached to lens,15.5,1992,,standard / large,,,,,,,,,
cooke,super cine varotal,25-250,3.1,zoom,super 35,pl,spherical,,,,,,,,26,,,no,,,,,1978,,,,,,,,,,,
cooke,varopanchro,20-60,3.1,zoom,super 35,pl universal,spherical,,,,121,2 4,9.25,35mm ok,29,9,"2x ana., ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, optex, 2x, century 2x, optitek 1.4x",no,,,attached + 22mm,6,1981,,small,,,,,,,,,
cooke,varotal,18-100,3,zoom,super 35,pl universal,spherical,,,,150,2 4,12.5,35mm ok,29,6,"2x anamorphic, ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, century 2x, optex 2x",no,,,28mm / attached to lens,13.8,1987,,standard,,rear net holder,,,,,,,
cooke,varotal,18-90,2.3,zoom,super 35,pl universal,spherical,,,,144,2 6,13.2,35mm ok,28,6,"2x ana., ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, optex, 2x, century 2x, optitek 1.4x",no,,,32mm,11,1987,,n/a (no bracket),,rear net holder / 18-100mm cooke varotal modified for t-stop by technovision,,,,,,,
cooke,varotal,20-100,3.1,zoom,super 35,pl universal,spherical,,,,144,2 4,12.75,35mm ok,28,6,"2x anamorphic, ibe 1.4x, ibe 2x, century 2x, optex 2x",no,,,37mm,11,1971,,standard,,rear net holder,,,,,,,
cooke,wide angle varotal,14-70,3.1,zoom,super 35,pl universal,spherical,,,,198,2 4,,35mm ok,24,,"2x anamorphic, ibe 1.4x, ibe 2x, century 2x, optex 2x",no,,,,16,1986,,,,20-100mm with wide-angle aspheron,,,,,,,
century,s2000,1.9,2,prime,16mm format,c,spherical,,,,,fixed,2.25,16mm only ok,,,,no,,,,0.7,,,,,vintage /,,,,,,,
century,s2000,3.5,2.8,prime,16mm format,pl / bayonet,spherical,,,,123mm / 80,1,2,16mm only ok,13,12,,no,,,,1.2,,,,,"vintage / does not focus / removable front diameter adapter
does not fit on arri digital cameras",,,,,,,
century,s2000,6,1.9,prime,16mm format,pl,spherical,,,,87,12,3.75,16mm only ok,15,7,,no,,,,2.2,,,,,"vintage / drop-in filter size: 40.5mm / comes with ""4.5mm double asphere"" (see lens aks)",,,,,,,
century,s2000 compact zoom,17-35,2.8,zoom,super 35,pl,spherical,,,,95,16,3.8,35mm ok,38 clear / 42 with falloff,7,"ibe 1.4x, ibe 2x",no,,,,2.2,,,digital,,"vintage, rehoused canon",,,,,,,
century,s2000 compact zoom,28-70,3,zoom,super 35,pl,spherical,,,,95,3,4.5,35mm ok,32 clear / 38 with falloff,9,,no,,,,2.8,,,digital,,"vintage, rehoused canon",,,,,,,
canon,s16 zooms,6.6-66,2.7 (2.8+1/2 at 54mm-66mm),zoom,16mm format,pl,spherical,,,,110,24,8.9,16mm only ok,15,6,century 2x (16mm),no,,,28mm,4.8,,,standard,,,,,,,,,
canon,s16 zooms,7-63,2.6,zoom,16mm format,pl,spherical,,,,95,2,8.8,16mm only ok,15,6,century 2x (16mm),no,,,28mm,4.8,,,standard,,,,,,,,,
canon,s16 zooms,8-64,2.4,zoom,16mm format,pl,spherical,,,,95,2,7.8,16mm only ok,15,6,century 2x (16mm),no,,,24mm,5.4,,,standard,,,,,,,,,
canon,s16 zooms,10.6-180,2.7 (2.8+2/3 at 143mm-180mm),zoom,16mm format,pl,spherical,,,,95,40,7.5,16mm only ok,16,6,century 2x (16mm),no,,,28mm,3.8,,,standard,,,,,,,,,
canon,s16 zooms,11-165,2.5 (2.8+1/3 at 140mm-165mm),zoom,16mm format,pl,spherical,,,,95,3 3,7.5,16mm only ok,16,6,century 2x (16mm),no,,,28mm,3.8,,,standard,,,,,,,,,
canon,s16 zooms,11.5-138,2.5,zoom,16mm format,pl,spherical,,,,95,3 6,,16mm only ok,,,,no,,,,3.4,,,standard,,,,,,,,,
canon,fd rehoused (tls),14,2.8,prime,full frame,pl,spherical,,,,110,8,3.8,,43,8,"ibe 1.4x, ibe 2x",no,,,,2.6,,,,,,,,,,,,
canon,fd rehoused (tls),28,2,prime,full frame,pl,spherical,,,,110,12,3,,43,8,"ibe 1.4x, ibe 2x,",no,,,,1.8,,,,,,,,,,,,
canon,fd rehoused (tls),55,1.3,prime,full frame,pl,spherical,,,,110,22,2.3,,46,8,"ibe 1.4x, ibe 2x,",no,,,,2.6,,,,,,,,,,,,
canon,fd rehoused (tls),100,2,prime,full frame,pl,spherical,,,,110,2 2,3,,56,8,"ibe 1.4x, ibe 2x,",no,,,,3.5,,,,,,,,,,,,
canon,fd rehoused (tls),135,2.1,prime,full frame,pl,spherical,,,,110,3 8,3.1,,56,8,"ibe 1.4x, ibe 2x,",no,,,,4.4,,,,,,,,,,,,
canon,fd rehoused (tls),200,2.9,prime,full frame,pl,spherical,,,,110,7 6,3.9,,56,8,"ibe 1.4x, ibe 2x,",no,,,,4.2,,,,,,,,,,,,
canon,fd rehoused (tls) mixed set,18mm fd-x,1.6,zoom,full frame,pl,spherical,,,,143,11,2.75,,ff,,,no,,,,4.75,,,,,24mm fd with angenieux 0.75x wide angle adapter built in.,,,,,,,
canon,fd rehoused (tls) mixed set,20mm ssc,2.9,prime,full frame,pl,spherical,,,,110,10,2.75,,ff,,,no,,,,2.42,,,,,"this is a mixed set from the consigner. they will somewhat match all other canon fd's, but there are some differences depending on the model.",,,,,,,
canon,fd rehoused (tls) mixed set,24mm ssc,1.5,prime,full frame,pl,spherical,,,,110,12,3.12,,ff,,,no,,,,2.86,,,,,,,,,,,,
canon,fd rehoused (tls) mixed set,28mm ssc,2.1,prime,full frame,pl,spherical,,,,110,12,3.12,,ff,,,no,,,,2.64,,,,,,,,,,,,
canon,fd rehoused (tls) mixed set,35mm ssc,2.1,prime,full frame,pl,spherical,,,,110,12,3.5,,ff,,,no,,,,2.86,,,,,,,,,,,,
canon,fd rehoused (tls) mixed set,55mm ssc,1.3,prime,full frame,pl,spherical,,,,110,2,2.85,,ff,,,no,,,,2.5,,,,,,,,,,,,
canon,fd rehoused (tls) mixed set,85mm ssc,1.3,prime,full frame,pl,spherical,,,,110,3,3.75,,ff,,,no,,,,3.74,,,,,,,,,,,,
canon,fd rehoused (tls) mixed set,100,2.1,prime,full frame,pl,spherical,,,,110,2 2,3.85,,ff,,,no,,,,3.30,,,,,,,,,,,,
canon,fd rehoused (tls) mixed set,135,2.1,prime,full frame,pl,spherical,,,,110,3 8,4.7,,ff,,,no,,,,3.68,,,,,,,,,,,,
canon,fd rehoused (whitepoint optics),20,2.9,prime,full frame,pl,spherical,,,,110,8,2.75,,ff,14,,no,,,,2.2,,,,,,,,,,,,
canon,fd rehoused (whitepoint optics),24,1.5,prime,full frame,pl,spherical,,,,110,1 1,3.125,,ff,14,,no,,,,2.72,,,,,,,,,,,,
canon,fd rehoused (whitepoint optics),35,2.1,prime,full frame,pl,spherical,,,,110,1,4,,ff,14,,no,,,,3.28,,,,,,,,,,,,
canon,fd rehoused (whitepoint optics),55,1.3,prime,full frame,pl,spherical,,,,110,1 10,4,,ff,14,,no,,,,3.28,,,,,,,,,,,,
canon,fd rehoused (whitepoint optics),85,1.3,prime,full frame,pl,spherical,,,,110,2 10,4,,ff,16,,no,,,,3.7,,,,,,,,,,,,
canon,fd rehoused (whitepoint optics),100,2.1,prime,full frame,pl,spherical,,,,110,3,4.25,,ff,14,,no,,,,3.58,,,,,,,,,,,,
canon,fd rehoused (zero optik) mixed set,20mm ssc,3.2,prime,full frame,pl,spherical,,,,95,10,2.2,,ff,12,,no,,,,1.42,1970's,,,,"this is a mixed set from the consigner. they will somewhat match all other canon fd's, but there are some differences depending on the model.",,,,,,,
canon,fd rehoused (zero optik) mixed set,24mm fd-l,1.6,zoom,full frame,pl,spherical,,,,95,1,2.75,,ff,16,,no,,,,1.75,1970's,,,,,,,,,,,
canon,fd rehoused (zero optik) mixed set,28mm ssc,2.2,prime,full frame,pl,spherical,,,,95,1,2.75,,ff,16,,no,,,,1.60,1970's,,,,,,,,,,,
canon,fd rehoused (zero optik) mixed set,35mm ssc convex,2.2,prime,full frame,pl,spherical,,,,95,1,3.35,,ff,16,,no,,,,1.81,1970's,,,,,,,,,,,
canon,fd rehoused (zero optik) mixed set,55mm ssc asph,1.5,prime,full frame,pl,spherical,,,,95,1 2,3.35,,ff,16,,no,,,,2,1970's,,,,,,,,,,,
canon,fd rehoused (zero optik) mixed set,85mm fd-l,1.3,zoom,full frame,pl,spherical,,,,95,2 11,3.35,,ff,16,,no,,,,2.26,1970's,,,,,,,,,,,
canon,fd rehoused (zero optik) mixed set,100mm ltm,2.2,prime,full frame,pl,spherical,,,,95,2 4,4.15,,ff,16,,no,,,,2.29,1970's,,,,,,,,,,,
canon,fd rehoused (zero optik) mixed set,135mm nfd,2.1,prime,full frame,pl,spherical,,,,95,4,4.3,,ff,16,,no,,,,2.50,1970's,,,,,,,,,,,
canon,ff macro primes,60,2.5,prime,full frame,pl,spherical,,,,87,2.2,6.3,,46.31,9,,yes,,,,4.9,2022,,,,originally sold as s7 macro,,,,,,,
canon,ff macro primes,90,2.5,prime,full frame,pl,spherical,,,,87,4.5,6.8,,46.31,9,,yes,,,,5.5,2022,,,,macro,,,,,,,
canon,ff macro primes,150,2.5,prime,full frame,pl,spherical,,,,87,6.8,9.2,,46.31,9,,yes,,,,6.6,2022,,,,macro,,,,,,,
canon,k-35 mark ii original,24,1.6,prime,full frame,pl,spherical,,,,80,1,2.7 - 2.75,,38 clear / 43 with falloff,15,"ibe 1.4x, ibe 2x, ang 2x",no,,,,1.6,1971,,,,mark ii / telescoping / vintage,,,,,,,
canon,k-35 mark ii original,35,1.3,prime,full frame,pl,spherical,,,,80,1,3 - 3.25,,41 clear / 43 with falloff,15,"ibe 1.4x, ibe 2x, ang 2x",no,,,,2,1976,,,,mark ii / telescoping / vintage,,,,,,,
canon,k-35 mark ii original,55,1.4,prime,full frame,pl,spherical,,,,80,2,2.5 - 2.7,,39 clear / 43 with falloff,15,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x",no,,,,1.5,1971,,,,mark ii / telescoping / vintage,,,,,,,
canon,k-35 mark ii original,85,1.4,prime,full frame,pl,spherical,,,,80,3,2.8 - 3.3,,40 clear / 43 with falloff,15,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x",no,,,,2,1971,,,,mark ii / telescoping / vintage,,,,,,,
canon,k-35 mark ii rehoused (tls),24,1.5,prime,full frame,pl,spherical,,,,110,1,3.25,,42 clear / 43 with falloff,15,"ibe 1.4x, ibe 2x",no,,,,2.8,1971,,,,mark ii / rehoused (tls) / vintage,,,,,,,
canon,k-35 mark ii rehoused (tls),35,1.3,prime,full frame,pl,spherical,,,,110,1,4.1,,42 clear / 43 with falloff,15,"ibe 1.4x, ibe 2x",no,,,,3.7,1976,,,,mark ii / rehoused (tls) / vintage,,,,,,,
canon,k-35 mark ii rehoused (tls),55,1.3,prime,full frame,pl,spherical,,,,110,22,2.8,,41 clear / 43 with falloff,15,"ibe 1.4x, ibe 2x",no,,,,2.5,1971,,,,mark ii / rehoused (tls) / vintage,,,,,,,
canon,k-35 mark ii rehoused (tls),85,1.3,prime,full frame,pl,spherical,,,,110,2 9,3.7,,40 clear / 43 with falloff,15,"ibe 1.4x, ibe 2x",no,,,,3.3,1971,,,,mark ii / rehoused (tls) / vintage,,,,,,,
canon,"k-35 mark ii rehoused 
(matte black)",24,1.5,prime,full frame,pl,spherical,,,,80,1,2.4,,42 clear / 43 with falloff,15,"ibe 1.4x, ibe 2x, ang 2x",no,,,,1.4,1971,,,,rehoused /  / vintage,,,,,,,
canon,"k-35 mark ii rehoused 
(matte black)",35,1.3,prime,full frame,pl,spherical,,,,80,1,3 - 3.25,,42 clear / 43 with falloff,15,"ibe 1.4x, ibe 2x, ang 2x",no,,,,2,1976,,,,rehoused / telescoping /  / vintage,,,,,,,
canon,"k-35 mark ii rehoused 
(matte black)",55,1.3,prime,full frame,pl,spherical,,,,80,2,2.1 - 2.4,,41 clear / 43 with falloff,15,"ibe 1.4x, ibe 2x, ang 2x",no,,,,1.5,1971,,,,rehoused / telescoping /  / vintage,,,,,,,
canon,"k-35 mark ii rehoused 
(matte black)",85,1.3,prime,full frame,pl,spherical,,,,80,3,2.5 - 3,,40 clear / 43 with falloff,15,"ibe 1.4x, ibe 2x, ang 2x",no,,,,1.8,1971,,,,rehoused / telescoping /  / vintage,,,,,,,
canon,rangefinder primes (tls),19,4,prime,full frame,lpl,spherical,,,,110,8,3,no,43,,,no,,,,2.6,1960's,,,,rehoused / telescoping within housing / lpl only,,,,,,,
canon,rangefinder primes (tls),25,2.1,prime,full frame,lpl,spherical,,,,110,8,2.75,no,43,,,no,,,,2.68,1960's,,,,rehoused / telescoping within housing / lpl only,,,,,,,
canon,rangefinder primes (tls),28,2.1,prime,full frame,lpl,spherical,,,,110,8,2.75,no,43,,,no,,,,2.68,1960's,,,,rehoused / telescoping within housing / lpl only,,,,,,,
canon,rangefinder primes (tls),35,1.6,prime,full frame,lpl,spherical,,,,110,12,2.25,no,43,,,no,,,,2,1960's,,,,rehoused / telescoping within housing / lpl only,,,,,,,
canon,rangefinder primes (tls),40,1.8,prime,full frame,lpl,spherical,,,,110,11,2.75,no,43,,,no,,,,1.95,1960's,,,,rehoused / telescoping within housing / lpl only,,,,,,,
canon,rangefinder primes (tls),50,1.1,prime,full frame,lpl,spherical,,,,110,16,2.75,no,43,,,no,,,,2.25,1960's,,,,rehoused / telescoping within housing / lpl only,,,,,,,
canon,rangefinder primes (tls),58,1.4,prime,full frame,lpl,spherical,,,,110,19,2.75,no,43,,,no,,,,2.10,1960's,,,,rehoused / telescoping within housing / lpl only,,,,,,,
canon,rangefinder primes (tls),85,1.6,prime,full frame,lpl,spherical,,,,110,2 2,3.5,no,43,,,no,,,,3.34,1960's,,,,rehoused / telescoping within housing / lpl only,,,,,,,
canon,rangefinder primes (tls),100,2.1,prime,full frame,lpl,spherical,,,,110,2 2,4,no,43,,,no,,,,3.44,1960's,,,,rehoused / telescoping within housing / lpl only,,,,,,,
canon,rangefinder primes (tls),135,2.8,prime,full frame,lpl,spherical,,,,110,3 6,5,no,43,,,no,,,,3.58,1960's,,,,rehoused / telescoping within housing / lpl only,,,,,,,
canon,rangefinder primes (zero optik),19,3.9 (f/3.5),prime,full frame,lpl,spherical,,,,110,6,3,no,43,12,,no,,,,2.12,1960's,,,,rehoused / telescoping within housing / lpl only,,,,,,,
canon,rangefinder primes (zero optik),25,,prime,full frame,lpl,spherical,,,,110,11,,no,43,12,,no,,,,,1960's,,,,rehoused / telescoping within housing / lpl only / not available yet,,,,,,,
canon,rangefinder primes (zero optik),28,2.8 (f/2.8),prime,full frame,lpl,spherical,,,,110,11,2,no,43,12,,no,,,,1.2,1960's,,,,rehoused / telescoping within housing / lpl only,,,,,,,
canon,rangefinder primes (zero optik),35,1.7 (f/1.5),prime,full frame,lpl,spherical,,,,110,11,2.5,no,43,12,,no,,,,1.38,1960's,,,,rehoused / telescoping within housing / lpl only,,,,,,,
canon,rangefinder primes (zero optik),50,1.2 (f/0.95),prime,full frame,lpl,spherical,,,,110,1 1,3,no,43,16,,no,,,,2.08,1960's,,,,rehoused / telescoping within housing / lpl only,,,,,,,
canon,rangefinder primes (zero optik),85,1.9 (f/1.8),prime,full frame,lpl,spherical,,,,110,1 9,5,no,43,16,,no,,,,2.72,1960's,,,,rehoused / telescoping within housing / lpl only,,,,,,,
canon,rangefinder primes (zero optik),100,2.2 (f/2.0),prime,full frame,lpl,spherical,,,,110,2 4,5,no,43,16,,no,,,,2.94,1960's,,,,rehoused / telescoping within housing / lpl only,,,,,,,
canon,type sk primes,25,1.6,prime,full frame,pl,spherical,,,,110,9,,,41,10,,no,,,,2.95,1960's,,,,slight corner vignette in full frame / clears 1.78:1,,,,,,,
canon,type sk primes,28,1.9,prime,full frame,pl,spherical,,,,110,10,,,43,,,no,,,,2.19,1960's,,,,slight corner vignette in full frame / clears 1.78:1,,,,,,,
canon,type sk primes,35,1.6,prime,full frame,pl,spherical,,,,110,12,,,43,10,,no,,,,1.55,1960's,,,,slight corner vignette in full frame / clears 1.78:1,,,,,,,
canon,type sk primes,40,1.9,prime,full frame,pl,spherical,,,,110,14,2.5,,43,,,no,,,,1.57,1960's,,,,,,,,,,,
canon,type sk primes,45,1.7,prime,full frame,pl,spherical,,,,110,10,2.5,,43,,,no,,,,1.6,1960's,,,,,,,,,,,
canon,type sk primes,50,1.6,prime,full frame,pl,spherical,,,,110,12,,,43,9,,no,,,,2.06,1960's,,,,,,,,,,,
canon,type sk primes,60,1.6,prime,full frame,pl,spherical,,,,110,1 2,,,43,14,,no,,,,2.06,1960's,,,,,,,,,,,
canon,type sk primes,85,1.6,prime,full frame,pl,spherical,,,,110,20,,,43,20,,no,,,,2.82,1960's,,,,,,,,,,,
canon,type sk primes,100,2.1,prime,full frame,pl,spherical,,,,110,27,,,43,13,,no,,,,2.48,1960's,,,,,,,,,,,
canon,type sk primes,135,2.1,prime,full frame,pl,spherical,,,,110,3 7,6,,43,,,no,,,,4.05,1960's,,,,,,,,,,,
canon,cine-servo,"15-120mm / 
22.5-180mm
(must use 
built-in extender
for full frame)",2.95-3.95,zoom,full frame,pl,spherical,,,,114,2.8,11.6,,"ff (only when using 
built-in extender)",11,built in: 1.5x,cooke/i,,,,7.5,,,,,"servo handle attached, includes built in extender. ff only available by using built-in extender",,,,,,,
canon,cine-servo,"25-250mm / 
37.5-375mm
(must use 
built-in extender
for full frame)",2.95-3.95,zoom,full frame,pl,spherical,,,,114,4,10.4,,"ff (only when using 
built-in extender)",11,built in: 1.5x,cooke/i,,,,6.7,,,,,"servo handle attached, includes built in extender. ff only available by using built-in extender",,,,,,,
canon,cine-servo,"50-1000mm / 
75-1500mm
(must use
built-in extender
for full frame)",5.0 - t8.9,zoom,full frame,pl,spherical,,,,136,11.5,15.95,,"ff (only when using 
built-in extender)",11,built in: 1.5x,cooke/i,,,,14.55,2018,,,,"servo handle attached, includes built in extender. ff only available by using built-in extender",,,,,,,
canon,fd zoom gl optics rehoused,35-105,3.7,zoom,full frame,pl,spherical,,,,136,2 9,,,ff,,,,,,,2.75,,,,,,,,,,,,
canon,fd zoom gl optics rehoused,50-300,4.9,zoom,full frame,pl,spherical,,,,136,6,,,ff,,,,,,,12,,,,,,,,,,,,
canon,fd zoom century rehoused,150-600,6.7,zoom,full frame,pl,spherical,,,,125,10,,,ff,,,,,,,13,,,,,,,,,,,,
canon,fd zoom multi-format ancient optics rehoused,35-105,3.7,zoom,full frame,pl,spherical,,,,125,2 9,,,ff,,,no,,,,5.9,,,,,,,,,,,,
canon,cine-servo,"15-120mm / 
22.5-180mm
w/ built in
1.5x expander",2.95-3.95,zoom,super 35,pl,spherical,,,,114,2.8,11.6,,"31.5 w/o
extender engaged",11,built in: 1.5x,cooke/i,,,,7.5,,,,,"servo handle attached, includes built in extender",,,,,,,
canon,cine-servo,17-120,2.95-3.9,zoom,super 35,pl,spherical,,,,114,2.8,10,,31.5,11,,cooke/i,,,,6.39,,,,,"servo handle attached, earlier cine-servo model",,,,,,,
canon,cine-servo,"25-250mm / 
37.5-375
w/ built in
1.5x expander",2.95-3.95,zoom,super 35,pl,spherical,,,,114,4,10.4,,"31.5 w/o
extender engaged",11,built in: 1.5x,cooke/i,,,,6.7,,,,,"servo handle attached, includes built in extender",,,,,,,
canon,cine-servo,"50-1000mm / 
75-1500mm
w/ built in
1.5x expander",5.0 - t8.9,zoom,super 35,pl,spherical,,,,136,11.5,15.95,,"31.4 w/o
extender engaged",11,built in: 1.5x,cooke/i,,,,14.55,2018,,,,"servo handle attached, includes built in extender",,,,,,,
canon,fd zoom multi-format,24-75,2.9,zoom,super 35,pl,spherical,,,,125,2 9,,,s35,,,no,,,,6.2,,,,,"/ multi-format convertable zoom, other version is 35-105mm",,,,,,,
canon,k-35 zoom,25-120,2.8,zoom,super 35,pl,spherical,,,,136,4 (13 with macro function),8.4 - 8.8,35mm ok,31,15,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, optex, 2x, century 2x, optitek 1.4x",no,,,27mm (1/4-20),11.5,1973,1.7x duclos,,,macro function in rear / telescoping / vintage,,,,,,,
canon,k-35 zoom,27-300,4.5,zoom,super 35,pl,spherical,,,,134,6.5,,35mm ok,s35,,,no,,,,8.24,,,,,,,,,,,,
canon,cn-e zoom,14.5-60,2.6,zoom,super 35,ef / pl,spherical,,,,136,2 4,12.5,,29,11,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, century 2x, optex 2x",yes (canon eos only),,,attached to lens,11.6,2013,,small / standard,,servo handle,,,,,,,
canon,cn-e zoom,17-120,2.95 (3.9 at 120mm),zoom,super 35,ef / pl,spherical,,,,114,2 10,10.4,,31.7,11,,yes (canon eos only),,,,6.4,2013,,,,servo handle /,,,,,,,
canon,cn-e zoom,30-300,2.95 (3.7 at 240mm-300mm),zoom,super 35,ef / pl,spherical,,,,136,5,13.5,,31,11,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, century 2x, optex 2x",yes (canon eos only),,,attached to lens,13.6,2013,,small / standard,,servo handle /,,,,,,,
canon,cn-e zoom,50-1000,5 (8.9 at 1000mm),zoom,super 35,ef / pl,spherical,,,,136,11 6,16.3,,33,11,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, century 2x, optex 2x",yes (canon eos only),,,,14.5,2013,,standard,,servo handle /,,,,,,,
canon,cn-e compact zoom,15.5-47,2.8,zoom,super 35,ef / pl with duclos modification,spherical,,,,114,20,8.75,,31.4,11,,yes,,,,5,2013,,,,servo handle /,,,,,,,
canon,cn-e compact zoom,18-80,4.4,zoom,super 35,ef,spherical,,,,84,1.7,7.2,,31.4,9,,yes,,,,2.65,2013,,,,servo handle /,,,,,,,
canon,cn-e compact zoom,30-105,2.8,zoom,super 35,ef / pl with duclos modification,spherical,,,,114,2,8.6,,31.4,11,,yes,,,27mm (1/4-20),5.2,2013,,,,servo handle /,,,,,,,
caldwell,chameleon,32,2,prime,full frame,pl,anamorphic,1.79x,middle,,,,,,45,,,no,,,,,2025,,,,"32mm is sc uw, but covers ff",,,,,,,
caldwell,chameleon,40,2,prime,full frame,pl,anamorphic,1.79x,middle,,,,,,47.5,,,no,,,,,2025,,,,"40mm is sc uw, but covers ff",,,,,,,
caldwell,chameleon,48,3,prime,full frame,pl,anamorphic,1.79x,middle,,114,2 7,6.42,no,45,14,,no,,,,6,2022,,,,xc coverage mode,,,,,,,
caldwell,chameleon,60,3,prime,full frame,pl,anamorphic,1.79x,middle,,114,2 7,6.42,no,50,14,,no,,,,6,2022,,,,,,,,,,,
caldwell,chameleon,75,3,prime,full frame,pl,anamorphic,1.79x,middle,,114,2 7,6.42,no,50,14,,no,,,,6,2022,,,,,,,,,,,
caldwell,chameleon,90,3,prime,full frame,pl,anamorphic,1.79x,middle,,114,2 7,6.42,no,50,14,,no,,,,6,2022,,,,,,,,,,,
caldwell,chameleon,112,3,prime,full frame,pl,anamorphic,1.79x,middle,,114,2 7,6.42,no,50,14,,no,,,,6,2022,,,,,,,,,,,
caldwell,chameleon,150,4,prime,full frame,pl,anamorphic,1.79x,middle,,114,2 7,6.42,no,50,14,,no,,,,6,2022,,,,,,,,,,,
caldwell,chameleon,225,6,prime,full frame,pl,anamorphic,1.79x,middle,,114,,,,50,14,,no,,,,,2022,,,,expanded 150mm,,,,,,,
caldwell,chameleon,25,2,prime,super 35,pl,anamorphic,1.79x,middle,,114,2 7,5.63,,31.1,,,no,,,,,2025,no,,,sc coverage mode,,,,,,,
caldwell,chameleon,32,2,prime,super 35,pl,anamorphic,1.79x,middle,,114,2 7,5.63,35mm ok,33,14,,no,,,,6,2022,no,,,sc coverage mode,,,,,,,
